"id"	"item_no"	"use_item_no"	"use_item_count"	"use_item_measure"	"fixed_use"	"vari_use"	"fixed_use_assist"	"vari_use_assist"	"item_measure_assist"	"use_item_type"	"created_by"	"created_time"	"updated_by"	"updated_time"
"0220bda7c4b8442fbfc1d7fc0bd8cd10"	"615766"	"100913"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"0220eda0ea7e407db2cb17f5d8025b99"	"601585"	"600148
"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"02217fdf5c644fddb202ae7c244322a3"	"601397"	"601395"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:25"		"2/8/2025 18:42:20"
"022cd2dbaad040b9a3fc76f3b07e9b83"	"615368"	"300390"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:25"		"2/8/2025 18:42:20"
"0234ff35736240288f1317542cb63eb4"	"601591
"	"601589
"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"0239f031b4c847c7825c79433a60cc16"	"615654"	"600968"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"0243816ad2254141a6325bc0cfd1afd5"	"615411"	"614994"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:26"		"2/8/2025 18:42:20"
"0243d60b23d546c1bc6f1b68b8c4661e"	"615982"	"300798"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"024b34eb47b44c2883b2c273921ac2c4"	"605468"	"615211"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:25"		"2/8/2025 18:42:20"
"024d744015164fe988065bbc25964f52"	"617009"	"400323"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"024f65b3edf945089307b6457124be7a"	"616419"	"616094"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"025adf4e8e6d474595667d1e6c8591d4"	"602520"	"612179"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:25"		"2/8/2025 18:42:20"
"025f3b61da3e4a928e108c507d3597a2"	"601503"	"400278"	"1"	"公斤"	"1"	"0"	"0"	"0"	"根"	"00"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"0267029a82c142c083e9c3e24f794350"	"601925"	"600071"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"026ac917b66142b29e296eadff935ce9"	"615374"	"400038"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:26"		"2/8/2025 18:42:20"
"026c80b82c894f3abf5ee53c53af630a"	"614355
"	"400488"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"02730f8a1aef42feb7d9bbfbb6abd3dc"	"650097"	"400192"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"02775a624c2a438681862b87424b0791"	"601549"	"600081"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"027a079b67fd44bab7ffe19901642367"	"615718"	"612172"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:26"		"2/8/2025 18:42:20"
"027bb52f5b354a13ac427ef76a83a28e"	"601585"	"601579
"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"0280ff7c1c0b454ba3c55e30584ede36"	"615200"	"400034"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:25"		"2/8/2025 18:42:20"
"02960fa5fb19440099447e442d44f48c"	"602005"	"100731"	"1"	"个"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"029b26bc058045438e587f6fc99f2481"	"601724
"	"400033"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"029d92b8e99241509121cd968ef4a053"	"602026"	"602009"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"029f5e23330141cfb3a455d70ccea3b8"	"602291"	"101245"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:26"		"2/8/2025 18:42:20"
"02ba6ab0b52b433ca327650385415218"	"615841"	"601648"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"02c1498d793a4eeab5b1f878f3a30608"	"600865"	"600869"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"02c2b5bae30341d7974da49b395d359d"	"601294"	"300535"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"02c6dfa62844451a9808832e14ff10d7"	"600314"	"H400101"	"1"	"公斤"	"1"	"0"	"0"	"0"	"根"	"00"		"2/8/2025 18:42:21"		"2/8/2025 18:42:20"
"02d0cb13af424c9697fd98d5b76aa27c"	"601539"	"600193"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"02d122a2d12d4cc1b75d6972bf937966"	"600827"	"400038"	"1"	"千克"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"02d20ea93a5d4c2e93f04adaa9081071"	"601092"	"601077"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"02d5a162992e494ca8db10137a2cfdf0"	"601008"	"600240"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"02e844700f6e4a349b280ec8cd536a75"	"617006"	"102053"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"02e9fa4556e14aeb8215f6550278f407"	"601010"	"600239"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"02f8ce7fdec9496592271aa6beb9c908"	"614848"	"614796"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"02fd872a32294302b02ada7a5c1bd088"	"614755"	"601608"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"02fe15d31e0d4e68912ee0a7ce52861a"	"650116"	"600091"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:25"		"2/8/2025 18:42:20"
"03095070376d413c8274ef4813f9c276"	"616774"	"100910"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"030c2cd3c26047bb8599544f5272f981"	"614959"	"400332"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"030d38155f5d4ed793cf3e37cf77b9fb"	"600613"	"601010"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"031024ac12df4e61a32c2661328d66ee"	"601973"	"101568"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"031844740d28468d94ace2e2789b0736"	"612226"	"600109"	"1"	"个"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"0319c7d7b1184c0cbf8dc873c4a8be10"	"615860"	"602247"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:26"		"2/8/2025 18:42:20"
"031f08f3dfb6439b943bb30e61e2cf7d"	"615619"	"400407"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"0321df7d537a4a1cb9226dd4f0d16820"	"601973"	"600813"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"0322f20648b042b8ae6e4fe125fb2ea7"	"600149"	"100340"	"1"	"个"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"0326bb4482d84a848ed0fb91aff08fcd"	"600754"	"400290"	"1"	"千克"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"032729d9c9e7437cac12ea223faac631"	"616773"	"615633"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:28"		"2/8/2025 18:42:20"
"032c9f96058b4700b00c787c87d55388"	"615552"	"615391"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:28"		"2/8/2025 18:42:20"
"033576c70abf42c8ac06cdfe14dc998b"	"615360"	"601640"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:25"		"2/8/2025 18:42:20"
"0336539d73a24536aafb3ff1a82a83ba"	"616055"	"615450"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:26"		"2/8/2025 18:42:20"
"0339859f8d054283859b889a6537221d"	"602499"	"601907"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:25"		"2/8/2025 18:42:20"
"033c79a8ca3f4ac0b837cec34ae79842"	"615705"	"600477"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"03494e42239b455687f23d630bbbaf60"	"601215"	"600856"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"034a22ae5a744e088de5a70ea676fbd5"	"601425"	"400064"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"034b89264e18414186e3472e0ab3c20a"	"615731"	"615703"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"034cdb12f5644b1284995a7228f5724d"	"601226"	"600896"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"034eab310d9c477881ba5948e4ff04f3"	"616190"	"616189"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"034ffcf4d0664b7d91c7d01b64542b30"	"601376
"	"601375
"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"0352cb9f615a47aa9ad2bdb4065218c4"	"602499"	"300075"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:25"		"2/8/2025 18:42:20"
"0353b6d01902448fa598c12b8b968d3d"	"615018"	"109112"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:25"		"2/8/2025 18:42:20"
"035935aa09fa42f98769eb0162a14d5e"	"600964"	"101732"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"03608dfad43047f79af88214671698f2"	"601718
"	"400038"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"0361be940ea44d11a5cdda9a6c585b59"	"601510"	"400295"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"036295a332ea43619537c6b80b2e64cf"	"602502"	"602501"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:25"		"2/8/2025 18:42:20"
"036506a4d07845fea23b91ea48a06872"	"600828"	"101741"	"1"	"个"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"0366c98174414530809f4df0bbef8c34"	"602789"	"400033"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:26"		"2/8/2025 18:42:20"
"0367108261d742cba8e886972aa29184"	"601092"	"601070"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"0369f00f4fd140b1821c3de96bc97b61"	"602042"	"614246
"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:25"		"2/8/2025 18:42:20"
"036add6b3c9848df994dd22cd936a517"	"602413
"	"400271"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:26"		"2/8/2025 18:42:20"
"036bd66b50bf46d799342af23dfe0527"	"616114"	"615755"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"036bdb700da74eada4356da6bfd711ae"	"600231"	"600228"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:21"		"2/8/2025 18:42:20"
"036cba0885da4fec9876dbe8763ca583"	"601549"	"600088"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"036d908c9a504ec9ae3f3bfa30a1bd8c"	"602473
"	"600233"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"036e62e66a3044bd92293b70d080be3d"	"602693"	"650066"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"03709df96664447ab405371ad207e95e"	"615958"	"615955"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"0373ae2d59664a579ad5855a62e12b08"	"601597"	"601595
"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"0374ef34e7ed4987b810573610709686"	"602779"	"601686
"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:28"		"2/8/2025 18:42:20"
"03750f80e22f43598e2e94052f16c362"	"600436"	"600105"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"03789cd0bd3d4b5c9aeb20a75f6c3f1a"	"600171"	"400038"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"037adf76f25e4f7297c71aa8ddedd843"	"601194"	"601193"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"037c57f7c2a84176afdcc422ebeb9a4e"	"602566"	"602565"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:25"		"2/8/2025 18:42:20"
"0380f5e1c3dc4ff3a9f5ddc2777d180b"	"602780"	"601735
"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:28"		"2/8/2025 18:42:20"
"0381c0c813f5456a8d0ab97da04563d1"	"602375
"	"400192"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:25"		"2/8/2025 18:42:20"
"038cb18911cd4c99900963bcead7eed0"	"601883"	"601255"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"039a62b9501042d79178d3bc8e8a260e"	"601800"	"601707
"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"039f91a6b9af4d5fae49fb975f4c7a99"	"600964"	"101738"	"1"	"个"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"03a2760b6c9e408985e438fd939539af"	"600740"	"600659"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:21"		"2/8/2025 18:42:20"
"03a340a4f00c4d289418939d0c77b885"	"616450"	"400252"	"1"	"公斤"	"1"	"0"	"0"	"0"	"根"	"00"		"2/8/2025 18:42:28"		"2/8/2025 18:42:20"
"03a534fc04924b3da0eaad78644e48e6"	"616118"	"601938
"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"03a65ac6c9264460b5ab492307abb4c9"	"602628"	"601625"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:25"		"2/8/2025 18:42:20"
"03a6e032789f4c2e845a3b37bb9d6e26"	"602291"	"101747"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:25"		"2/8/2025 18:42:20"
"03a7df9552704dd2bf07b7a14df171c7"	"601973"	"101548"	"1"	"个"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"03a8aafcecc14943a9fff8a798290a11"	"601976"	"600983"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"03ac1ddac62f47b5a4d4aa5359ba842f"	"601024"	"601026"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"03ae4242d1bb45ff861cbee83bc4d2a0"	"616000"	"400290"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"03b0ffc9382741468542dfa339739b45"	"614690"	"400271"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"03b9f678aa1147d586e8deac45e62d09"	"601710"	"601694
"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"03bbda4d3ad34ec8a555bdd5c5cdf4c8"	"600159"	"600153"	"1"	"根"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"03c6195aa178478097e1e5781fd3057f"	"614475"	"601762
"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"03c9d37d0fd14547910f464292b52869"	"601549"	"600090"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"03ca8e4a2ed54ba490f3ea6b0d758a43"	"615850"	"614791"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"03cb029b845343cc8bf818911d04b466"	"602090"	"400323"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:25"		"2/8/2025 18:42:20"
"03cdb784308449039b5b75cfc59de585"	"602171"	"600381"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:25"		"2/8/2025 18:42:20"
"03d4d6b661ff450cbfcfa31069832868"	"601068"	"400038"	"1"	"千克"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"03d9bedebfe54fab9d20909405280f6c"	"615841"	"615837"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"03db9c1a3dce4ff1b8259335efa851e0"	"601237"	"601241"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"03e094bc756e49f28c33494f70c0b8b2"	"600417"	"600415"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"03e0a0d8df02410b9d77ffc49997d097"	"602677"	"601882"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:25"		"2/8/2025 18:42:20"
"03e7374dfad246de88a787ed699a454c"	"600724"	"400391"	"1"	"千克"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"03ed84cb5a0a4b1da102acb49c48997e"	"602258"	"614013"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:25"		"2/8/2025 18:42:20"
"03f0b05bcbec449d98b0da4124a26b08"	"601251"	"601070"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"03f513f44a6548d48b063d8c87138c43"	"615764"	"601052"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:26"		"2/8/2025 18:42:20"
"03f58015b00a48bc8501c476a327d88e"	"602499"	"601927"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:26"		"2/8/2025 18:42:20"
"03f76f75173f48f3b5501f9be642ac87"	"600757"	"600624"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"03f7b81dd35b4311a4411d435464ea13"	"600358"	"600062"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"03f829a69c0442d5b15ba083e92d9a84"	"615794"	"400035"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:26"		"2/8/2025 18:42:20"
"03f9b30b283d4c3aab69d14cc9a2eae0"	"601038"	"400038"	"1"	"千克"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"03fd50ced322470fa5967016df042b7f"	"601733"	"601718
"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"04001f7146b94a4f9481177f2641f2f3"	"601955"	"400038"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"0400214a3f224b63b17c5cc198d57322"	"601266"	"600111"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"04002a6ac04649bcb62f441f8f14f89e"	"614812"	"614808"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"0406a1b7215f48efb99903b80d2197bd"	"601452"	"300712"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"0408bea992054a779461406514cbc351"	"616052"	"101733"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"04099de02fce4b0a936c22a1806d7470"	"615705"	"615700"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"0409da7d89514f4d98a43c64477984d7"	"615464"	"601931"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:26"		"2/8/2025 18:42:20"
"040b5abe7df44426a98ba165a3b0fee0"	"615764"	"601243"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:26"		"2/8/2025 18:42:20"
"040bfe35402945459461667e0527304f"	"600706"	"600730"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"0414736cf4884cedb9b9dec199a7e297"	"601650"	"601635"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"0419effaef6341bbb2f1a6d1b2e3596c"	"602188"	"600029"	"1"	"个"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:25"		"2/8/2025 18:42:20"
"041c5223db144812b09c06c698f5c133"	"600031"	"400349"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"041dc3eb49f44d13803cc1c7b6054c6d"	"601431"	"400288"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"04225e0f70b847a897a57d879543f20a"	"600451"	"600162"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:21"		"2/8/2025 18:42:20"
"0429c0d99810496d8ff19bdc15e6efa9"	"614835"	"300048"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"042cfb5f86014ebc99f0abe21fd5cf7a"	"602263"	"600497"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:25"		"2/8/2025 18:42:20"
"042df0f461e34b28ad7f04fc43459e0b"	"600828"	"600910"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"042e6136a60e44ff99d41edc2470cbf1"	"602195"	"600826"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"04380af50fa94ed5979058f051fe9f58"	"616724"	"400038"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"043967249a804f5c9bf4b3decefb8982"	"616821"	"600037"	"1"	"个"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"043986aa0bf44cbab0a7d1dcc517ec15"	"601030"	"400259"	"1"	"千克"	"1"	"0"	"0"	"0"	"根"	"00"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"043fa2f2b0b64164bf30e8b5edc7d2f5"	"600964"	"600949"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"043ff8cd661c47bfb7b48d811f16755e"	"602291"	"101722"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:26"		"2/8/2025 18:42:20"
"0440fb12baa14b3c90797a72eb0e4729"	"616594"	"400291"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:21"		"2/8/2025 18:42:20"
"044110a9cc444ec88b27bdaca97ba586"	"615767"	"601098"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"044591d5a4334862bb4fbeabf81ffe00"	"600238"	"600236"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:21"		"2/8/2025 18:42:20"
